"COMPANY","BUSINESSUNIT","ASSET","ASSETNAME","EQUIPMENTTYPE","PARENTASSET","COMPANYLEVEL"
"ORANGE","CAT-GARCI","400000083","REGULADOR CAUDAL 11 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000084","REGULADOR CAUDAL 12 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000085","REGULADOR CAUDAL 13 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000086","REGULADOR CAUDAL 14 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000087","REGULADOR CAUDAL 15 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000088","REGULADOR CAUDAL 16 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000089","REGULADOR CAUDAL 17 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000090","REGULADOR CAUDAL 18 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000091","REGULADOR CAUDAL 19 P3","CLCRCA","CAT-GARCI-CLC",6
"ORANGE","AND-MATEO","400012735","CSAI_OFIC_3_PB_SALA TX-2","CDRCBT","502035359",8
"ORANGE","AND-MATEO","400012737","CSAI_OFIC_4_PB_SALA ENERGIA","CDRCBT","502035359",8
"ORANGE","AND-MATEO","400012738","BATERIA CONDENSADORES","EQPCON","AND-MATEO-ALI",6
"ORANGE","MAD-ULISE","400009313","PUERTA AUTOMÁTICADE ACCESO PRINCIPAL","OBCPAA","MAD-ULISE-OBC",6
"ORANGE","MAD-ULISE","400009315","MOBILIARIO","OBCMOB","MAD-ULISE-OBC",6
"ORANGE","MAD-ULISE","400009318","ALUMBRADO","ALULUM","MAD-ULISE-ILU",6
"ORANGE","MAD-ULISE","400009329","ALUMBRADO EMERGENCIA","ALUEME","MAD-ULISE-ILU",6
"ORANGE","MAD-ULISE","400009333","MÓDULO INTEGRACIÓN P4","ATCMOI","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","400009334","MÓDULO INTEGRACIÓN P3","ATCMOI","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","400009336","MÓDULO INTEGRACIÓN P1","ATCMOI","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","400009338","SONDA","DYSSTE","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","400009340","MONITOR TELEGESTION","ATCMON","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","400009342","IMPRESORA TELEGESTION","ATCIML","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","400009343","SONDA DE Tª/Hr","DYSSTH","MAD-ULISE-SYC",6
"ORANGE","MAD-ULISE","500004965","CL_16_UN INT_P1_UNIFLAIR 3 MSC1","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","500005018","CL_07_UN INT_P1_UNIFLAIR 2 MSC1","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","500005019","TUBERIAS REFRIGERANTE CLIMATIZACIÓN","TUBCRE","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","500493438","CONTADOR ELECTRICO AT","MDDCAT","MAD-ULISE-ATE",6
"ORANGE","MAD-ULISE","501382771","CL_08_UN INT_P1_UNIFLAIR 4 MSC1","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","501382780","CL_03_UN EXT_LG1 CUADROS","CLACCA","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","501382782","CL_09_UN INT_P1_UNIFLAIR 1 MSC1","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","501386662","CL_29_UN INT_P2_UNIFLAIR 5 S. HOUSING","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","501386665","CL_26_UN INT_P2_UNIFLAIR 4 S. HOUSING","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","501386668","CL_22_UN INT_P2_UNIFLAIR 3 MSC2","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","501386670","CL_20_UN INT_P2_UNIFLAIR 2 MSC2","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","501386672","CL_19_UN INT_P2_UNIFLAIR 1 MSC2","CLPCIP","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","501386680","CLC_05_UN EXT_MITSUBISHI ASCENSOR","CLPCPE","MAD-ULISE-CLC",6
"ORANGE","AND-MATEO","400012752","CLC_1-A_UN INT_PB_VENDING_MITSUBISHI","VRNUIV","400012774",7
"ORANGE","MAD-ULISE","400009261","CBT_20_P2_PATINILLO_SERVICIOS COMUNES 2","CDRCBT","600003267",8
"ORANGE","MAD-ULISE","400009266","CBT_27_P3_PATINILLO_SERVICIOS COMUNES 1","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","502116324B","CBT_24_P2_S. CONM 2_CLIMA2","CDRCBT","502116323B",8
"ORANGE","MAD-ULISE","400009259B","CBT_26_P2_CINTOTECA_CLIMA 5","CDRCBT","400009240",7
"ORANGE","AND-MATEO","400012748","RED TIERRA BAJA TENSIÓN","LRERTB","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","400012749","CANALIZACIONES ELECTRICAS","SD","AND-MATEO-ALI",6
"ORANGE","AND-MATEO","400012774","CLC_1_UN EXT_CU_CLIMA PB_MITSUBISHI","VRNUEV","AND-MATEO-CLC",6
"ORANGE","CAT-GARCI","400000199","CL_15 UN INT SAI ONO","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000200","CL_13_S-3_UN INT_CPD Nº 1","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000201","CL_14_S-3_UN INT_CPD Nº 2","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000202","CL_15_S-3_UN INT_CPD Nº 3","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000203","CL_16_S-3_UN INT_CPD Nº 4","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000204","CL_20 UN INT ARCHIVO Nº 1","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000205","CL_21 UN INT ARCHIVO Nº 2","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000206","TUBERIAS REFRIGERANTE CLIMA TÉCNICO","TUBCRF","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000371","CGBT_02_S-2_SALA ENERGIA_ SERV. CRITICOS","CDRCBT","CAT-GARCI-ALI",6
"ORANGE","CAT-GARCI","400000372","CCONM_01_RED/GE_S-2_RED-GRUPO SERV CRITI","CDRCBT","CAT-GARCI-ALI",6
"ORANGE","MAD-ULISE","501390589","DEPOSITO COMBUSTIBLE 5","DPSCMB","MAD-ULISE-GEL",6
"ORANGE","MAD-ULISE","501589815","CL_06_UN INT_P1_MITSUBISHI TRASMISIONES","CLACCA","MAD-ULISE-CLT",6
"ORANGE","MAD-ULISE","502040625","CLC_04_UN EXT_MITSUBISHI VENDING P1","CLPCPE","MAD-ULISE-CLC",6
"ORANGE","MAD-ULISE","600000053","ANALIZADOR RED CIRCUTOR GE-3","MDDANB","MAD-ULISE-ALI",6
"ORANGE","AND-MATEO","600000011","PAREDES","OBCMUR","AND-MATEO-OBC",6
"ORANGE","AND-MATEO","600000012","SUELO","OBCSUE","AND-MATEO-OBC",6
"ORANGE","AND-MATEO","600000013","SUELO TECNICO","OBCSTE","AND-MATEO-OBC",6
"ORANGE","AND-MATEO","600000014","TECHOS","OBCTEC","AND-MATEO-OBC",6
"ORANGE","AND-MATEO","600000016","CONTENEDOR BATERIAS","RESCBA","AND-MATEO-RES",6
"ORANGE","AND-MATEO","600000017","CONTENEDOR FLUORESCENTES","RESCFL","AND-MATEO-RES",6
"ORANGE","AND-MATEO","600000018","CONTENEDOR ACEITES","RESCAC","AND-MATEO-RES",6
"ORANGE","AND-MATEO","600000019","INSONORIZACION","RESINS","AND-MATEO-GEL",6
"ORANGE","AND-MATEO","503557497","TELEGESTION ALARMAS INFRAESTRUCTURAS","ATCTLC","AND-MATEO-SYC",6
"ORANGE","AND-MATEO","503557508","MONITOR SYC","ATCMON","AND-MATEO-SYC",6
"ORANGE","AND-MATEO","503557563","ORDENADOR SYC","ATCPCL","AND-MATEO-SYC",6
"ORANGE","AND-MATEO","600000021","SONDA INUNDACION","DYSDDI","AND-MATEO-SYC",6
"ORANGE","AND-MATEO","400012721","CSAI_OFIC_1_P1_OFICINAS","CDRCBT","502035359",8
"ORANGE","AND-MATEO","503501408","CL_13-B_UN EXT_PB_MSC_STULZ","CLPCPA","503501409",7
"ORANGE","AND-MATEO","600000020","IMPRESORA SYC","ATCIML","AND-MATEO-SYC",6
"ORANGE","MAD-ULISE","502116321B","CBT_29_P3_S. TECN CORP_CLIMA","CDRCBT","400009240",7
"ORANGE","MAD-ULISE","400009252B","CBT_33_CU_CASETA_GENERAL DISTRIBUCION","CDRCBT","400009251",8
"ORANGE","MAD-ULISE","400009249B","CGSAI_01_P0_GENERAL DISTRIBUCION SAI","CDRCBT","400009250",7
"ORANGE","MAD-ULISE","501386666","CL_26-A_UN EXT_UNIFLAIR 4/1 HOUSING","CLPCPA","501386665",7
"ORANGE","MAD-ULISE","501386667","CL_26-B_UN EXT_UNIFLAIR 4/2 HOUSING","CLPCPA","501386665",7
"ORANGE","MAD-ULISE","501386669","CL_22_UN EXT_UNIFLAIR 3 MSC2","CLPCPA","501386668",7
"ORANGE","CAT-GARCI","400000124","VENTILADOR EXTRACCION V-10-2 (ARCHIVO)","VNTVNC","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000125","VENTILADOR EXTRACCION V-11 (PATIO INS.)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000126","VENTILADOR EXTRACCION V-12  (PATIO INS.)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000127","VENTILADOR EXTRACCION V-12-2  (ARCHIVO)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000128","VENTILADOR EXTRACCION V-13  (PATIO INS.)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000129","VENTILADOR EXTRACCION V-13-2 (ARCHIVO)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","AND-MATEO","600000004","RED CONDUCTOS","CNDCND","AND-MATEO-CLC",6
"ORANGE","AND-MATEO","600000005","ACCESORIOS ASEOS","SD","AND-MATEO-FYS",6
"ORANGE","AND-MATEO","600000006","TUBERIAS AGUA SANITARIA FRIA","TUBCWF","AND-MATEO-FYS",6
"ORANGE","AND-MATEO","600000007","VALVULERIA TUBERIAS DE AGUA SANITARIA","VLGVLA","AND-MATEO-FYS",6
"ORANGE","AND-MATEO","600000009","CUBIERTA","OBCCUB","AND-MATEO-OBC",6
"ORANGE","AND-MATEO","400012781","CL_2_UN INT_PB_MSC_UNIFLAIR","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012782","CL_2-A_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012781",7
"ORANGE","AND-MATEO","400012783","CL_2-B_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012781",7
"ORANGE","AND-MATEO","400012784","CL_3_UN INT_PB_MSC_UNIFLAIR","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012785","CL_3-A_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012784",7
"ORANGE","AND-MATEO","400012786","CL_3-B_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012784",7
"ORANGE","AND-MATEO","400012787","CL_4_UN INT_PB_MSC_UNIFLAIR","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012788","CL_4-A_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012787",7
"ORANGE","AND-MATEO","400012789","CL_4-B_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012787",7
"ORANGE","AND-MATEO","400012790","CL_5_UN INT_PB_MSC_UNIFLAIR","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012791","CL_5-A_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012790",7
"ORANGE","AND-MATEO","400012792","CL_5-B_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012790",7
"ORANGE","AND-MATEO","400012793","CL_6_UN INT_PB_TX1_UNIFLAIR","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012795","CL_6-A_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012793",7
"ORANGE","AND-MATEO","400012796","CL_7_UN INT_PB_TX1_UNIFLAIR","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012797","CL_7-A_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012796",7
"ORANGE","AND-MATEO","400012798","CL_7-B_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012796",7
"ORANGE","AND-MATEO","400012799","CL_8_UN INT_PB_SAI_UNIFLAIR","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012800","CL_8_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012799",7
"ORANGE","AND-MATEO","400012801","CL_9_UN INT_PB_SAI_UNIFLAIR","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012802","CL_9_UN EXT_PB_MSC_UNIFLAIR","CLPCPA","400012801",7
"ORANGE","AND-MATEO","400012804","CL_10_UN EXT_PB_SALA BATERIAS_MITSUBISHI","CLPCPA","AND-MATEO-CLT",6
"ORANGE","CAT-GARCI","400000130","VENTILADOR EXTRACCION V-14 (SALA CUADRO)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000131","VENTILADOR EXTRACCION V-15 (SALA CUADRO)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000132","VENTILADOR EXTRACCION V-1  (SALA CUADRO)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000133","VENTILADOR EXTRACCION V-2  (MSC NUEVO)","VNTVNC","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000134","VENTILADOR EXT. V-3 (OFICINAS Y MSC)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000135","VENTILADOR EXT.V-4  (OFICINAS Y MSC)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000136","VENTILADOR EXTRACCION V-5 (SALA CUADROS)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","CAT-GARCI","400000137","VENTILADOR EXTRACCION V-6 (MSC Y S. TÉC)","VNTVNA","CAT-GARCI-CLC",6
"ORANGE","AND-MATEO","503501417","CL_16_UN INT_PB_SALAS TECNICAS_STULZ","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","503501426","CL_16_UN EXT_PB_SALAS TECNICAS_STULZ","CLPCPA","503501417",7
"ORANGE","MAD-ULISE","400009309","SUELOS","OBCSUE","MAD-ULISE-OBC",6
"ORANGE","MAD-ULISE","400009310","SUELOS TECNICOS","OBCSTE","MAD-ULISE-OBC",6
"ORANGE","MAD-ULISE","400009311","PUERTAS","OBCPTA","MAD-ULISE-OBC",6
"ORANGE","MAD-ULISE","400009312","PUERTAS CORTAFUEGOS","OBCPCF","MAD-ULISE-OBC",6
"ORANGE","CAT-GARCI","400000182","CL_02_S-1_UN INT_SALA CX Nº 2","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000183","CL_03_S-1_UN INT_SALA CX Nº 3","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000184","CL_04_S-1_UN INT_SALA CX Nº 4","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000185","CL_05_S-1_UN INT_SALA TX Nº 5","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000186","CL_06_S-1_UN INT_SALA TX Nº 6","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000189","CL_05 UN INT CPD CINTOTECA Nº 1","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000190","CL_06 UN INT CPD CINTOTECA Nº 2","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000191","CL_11_S-2_UN INT_SALA SAI 2","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000192","CL_12_S-2_UN INT_SALA SAI 2","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000193","CL_09 UN INT CTC MENTA Nº 1 ONO","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000194","CL_10 UN INT CTC MENTA Nº 2 ONO","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000195","CL_11 UN INT CTC MENTA Nº 3 ONO","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000196","CL_12 UN INT SAI MENTA ONO","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000197","CL_13 UN INT CTC Nº 1 ONO","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","CAT-GARCI","400000198","CL_14 UN INT CTC Nº 2 ONO","CLPCIP","CAT-GARCI-CLT",6
"ORANGE","AND-MATEO","400012803","CL_10_UN INT_PB_SALA BATERIAS_MITSUBISHI","CLPCIP","400012804",7
"ORANGE","AND-MATEO","501491392","CL_11_UN INT_PB_SALA TX-2_UNIFLAIR","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","501491391","CL_11_UN EXT_PB_SALA TX-2_UNIFLAIR","CLPCPA","501491392",7
"ORANGE","AND-MATEO","501491394","CL_12_UN INT_PB_SALA TX-2_UNIFLAIR","CLPCIP","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","501491393","CL_12_UN EXT_PB_SALA TX-2_UNIFLAIR","CLPCPA","501491394",7
"ORANGE","AND-MATEO","04-AND-MATEO","MSC Sevilla/Beca Mateos","SD","AND",4
"ORANGE","MAD-ULISE","MAD-ULISE-SYC","ULISES SUPERVISION Y CONTROL","SD","01-MAD-ULISE",5
"ORANGE","AND-MATEO","400012805","TUBERIAS DE REFRIGERANTE","TUBCRF","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012835","TOMAS DE VOZ Y DATOS","COMVZD","AND-MATEO-COM",6
"ORANGE","AND-MATEO","400012836","RACKS","COMRAC","AND-MATEO-COM",6
"ORANGE","AND-MATEO","400012826","TUBERIAS AGUA SANITARIA CALIENTE","TUBCWF","AND-MATEO-FYS",6
"ORANGE","AND-MATEO","400012827","GRIFERIA","VLGGFI","AND-MATEO-FYS",6
"ORANGE","AND-MATEO","400012828","SANITARIOS ASEOS EDIFICIO","SNTSNT","AND-MATEO-FYS",6
"ORANGE","AND-MATEO","400012829","TERMO ELECTRICO","ACSTEE","AND-MATEO-FYS",6
"ORANGE","AND-MATEO","400012834","TUBERIAS DE SANEAMIENTO","TUBSAN","AND-MATEO-FYS",6
"ORANGE","AND-MATEO","400012844","ALUMBRADO EDIFICIO","ALULUM","AND-MATEO-ILU",6
"ORANGE","AND-MATEO","400012845","ALUMBRADO EMERGENCIA EDIFICIO","ALUEME","AND-MATEO-ILU",6
"ORANGE","AND-MATEO","400012846","SONDA DE ILUMINACIÓN","SD","AND-MATEO-ILU",6
"ORANGE","AND-MATEO","400012847","PUERTAS CORTAFUEGO","OBCPCF","AND-MATEO-OBC",6
"ORANGE","AND-MATEO","400012848","PUERTAS","OBCPTA","AND-MATEO-OBC",6
"ORANGE","AND-MATEO","400012849","VENTANAS","OBCVEN","AND-MATEO-OBC",6
"ORANGE","AND-MATEO","400012811","VENTILADOR Nº1 SALA DEPOSITOS","VNTVNC","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012812","VENTILADOR Nº2 PASILLO TECNICO","VNTVNC","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012813","VENTILADOR Nº3 PASILLO TECNICO","VNTVNC","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012814","VENTILADOR Nº4 PASILLO TECNICO","VNTVNC","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012815","VENTILADOR Nº5 PASILLO TECNICO","VNTVNC","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012816","VENTILADOR Nº6 PASILLO TECNICO","VNTVNC","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012817","VENTILADOR Nº7 PASILLO TECNICO","VNTVNC","AND-MATEO-CLT",6
"ORANGE","MAD-ULISE","501386688","CLC_71_P4_FANCOIL_20 P4","CLCFNC","400009090",7
"ORANGE","CAL-FORJA","05-CAL-FORJA","MSC Valladolid/Forja","SD","CAL",4
"ORANGE","MAD-ULISE","600000054","ANALIZADOR RED CIRCUTOR MSC-A","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000058","ANALIZADOR RED CIRCUTOR SAI TECNICO IN","MDDANB","MAD-ULISE-ALI",6
"ORANGE","MAD-ULISE","600000061","ANALIZADOR RED CIRCUTOR SAI HOUSING OUT","MDDANB","MAD-ULISE-ALI",6
"ORANGE","CAT-GARCI","400000438","RED TIERRA BAJA TENSION","LRERTB","CAT-GARCI-ALI",6
"ORANGE","CAT-GARCI","400000439","PARARRAYOS CUBIERTA","LREPAR","CAT-GARCI-ALI",6
"ORANGE","CAT-GARCI","400000455","ALUMBRADO_1","ALULUM","CAT-GARCI-ILU",6
"ORANGE","CAT-GARCI","400000457","ALUMBRADO EMERGENCIA_1","ALUEME","CAT-GARCI-ILU",6
"ORANGE","CAT-GARCI","400000464","MECANISMOS ELECTRICOS","SD","CAT-GARCI-ILU",6
"ORANGE","CAT-GARCI","400000465","SANITARIOS","SNTSNT","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000466","ACCESORIOS ASEOS","SD","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000467","GRIFERIA","VLGGFI","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000468","TUBERIAS AGUA SANITARIA","TUBSAN","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000469","TUBERIAS SANEAMIENTO","TUBSAN","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000470","VALVULERIA TUBERIAS AGUA SANITARIA","VLGVLA","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000471","CONTADOR AGUA","MDDCAG","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000472","TERMO ELECTRICO","ACSTEE","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000473","TERMO ELECTRICO","ACSTEE","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000474","TERMO ELECTRICO","ACSTEE","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000477","POZO ALMACEN LIMPIEZA","FYSPZS","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000480","POZO ASCENSORES","FYSPZS","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000482","POZO ESCALERA EMERGENCIA","FYSPZS","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000484","POZO PATIO INSTALACIONES","FYSPZS","CAT-GARCI-FYS",6
"ORANGE","CAT-GARCI","400000486","POZO GRUPO VIEJO","FYSPZS","CAT-GARCI-FYS",6
"ORANGE","AND-MATEO","400012818","VENTILADOR Nº8 OFICINA PB","VNTVNC","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012819","VENTILADOR Nº9 PASILLO TECNICO","VNTVNC","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012820","VENTILADOR Nº10 OFICINA PB","VNTVNC","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012821","VENTILADOR Nº11PASILLO TECNICO","VNTVNC","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012822","VENTILADOR Nº12 OFICINA PB","VNTVNC","AND-MATEO-CLT",6
"ORANGE","AND-MATEO","400012823","RECUPERADOR ESTÁTICO SEDICAL","SD","AND-MATEO-RES",6
"ORANGE","AND-MATEO","400012877","SAI_OFIC_1_SALA SAI 30KVA","SAISAI","AND-MATEO-SAI",6
"ORANGE","AND-MATEO","400012880","BAT SAI_OFIC_1_SALA BATERÍAS","SAIBAT","400012877",7
"ORANGE","AND-MATEO","400012881","SAI_1_SALA SAI 60KVA","SAISAI","AND-MATEO-SAI",6
"ORANGE","AND-MATEO","400012878","BAT SAI_1_SALA BATERÍAS","SAIBAT","400012881",7
"ORANGE","AND-MATEO","AND-MATEO-ATE","MATEO ALTA TENSION","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-ALI","MATEO BAJA TENSION","SISALI","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-CLC","MATEO CLIMA CONFORT","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-CLT","MATEO CLIMA TECNICO","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-COM","MATEO COMUNICACIONES","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-EYT","MATEO ELEVADORES Y TRANSPORTE","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-FYS","MATEO FONTANERIA Y SANEAMIENTO","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-GEL","MATEO GRUPO ELECTROGENO","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-ILU","MATEO ILUMINACION","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-OBC","MATEO OBRA CIVIL","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-PCI","MATEO PROTECCION INCENDIOS","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","AND-MATEO-RES","MATEO RESIDUOS Y MEDIO AMBIENTE","SD","04-AND-MATEO",5
"ORANGE","AND-MATEO","503044971","GRUPO ELECTROGENO_2 (500 KVA)","GRPGRP","AND-MATEO-GEL",6
"ORANGE","AND-MATEO","503044972","GRUPO ELECTROGENO_1 (500 KVA)","GRPGRP","AND-MATEO-GEL",6
"ORANGE","AND-MATEO","400012889","SONDA DE TEMPERATURA","DYSSTE","AND-MATEO-SYC",6
"ORANGE","AND-MATEO","400012890","TERMOSTATO DE TEMPERATURA","DYSTTO","AND-MATEO-SYC",6
"ORANGE","AND-MATEO","400012891","SONDA Tª/Hr","DYSSHU","AND-MATEO-SYC",6
"ORANGE","AND-MATEO","600000015","CHIMENEA GRUPO 1","CNDHUM","503044972",7
"ORANGE","AND-MATEO","600000022","CHIMENEA GRUPO 2","CNDHUM","503044971",7
"ORANGE","AND-MATEO","400012751","CONTADOR ELECTRICO AT","MDDCAT","AND-MATEO-ATE",6
"ORANGE","AND-MATEO","501978176","CONTADOR ELECTRICO AT INALAMBRICO","MDDCAT","AND-MATEO-ATE",6
"ORANGE","AND-MATEO","501978177","CONTADOR AGUA NUEVO","MDDCAG","AND-MATEO-FYS",6
"ORANGE","AND-MATEO","400012837","DEPOSITO COMBUSTIBLE_1","DPSCMB","503044972",7
"ORANGE","AND-MATEO","400012838","DEPOSITO COMBUSTIBLE_2","DPSCMB","503044972",7
"ORANGE","AND-MATEO","400012839","DEPOSITO COMBUSTIBLE_3","DPSCMB","503044972",7
